Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,overall_qual_p2,overall_qual_p3,overallqual_grlivarea,gr_liv_area_p2,gr_liv_area_p3,ms_zoning_c (all),ms_zoning_fv,ms_zoning_rl,ms_zoning_rm,alley_None,alley_grvl,alley_pave,land_contour_bnk,land_contour_hls,land_contour_low,land_contour_lvl,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_inside,neighborhood_blmngtn,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,condition_1_artery,condition_1_feedr,condition_1_norm,condition_1_posn,condition_1_rrae,condition_1_rran,condition_2_norm,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1story,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_gable,roof_style_hip,roof_matl_compshg,exterior_1st_asbshng,exterior_1st_brkface,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,exterior_2nd_asbshng,exterior_2nd_brkface,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_None,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,heating_gasa,heating_gasw,central_air_n,central_air_y,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_detchd,garage_type_no garage,misc_feature_None,misc_feature_shed,sale_type_cod,sale_type_new,sale_type_wd ,combined_sale_type,combined_house_style,combined_roof_style
1493,50,53.0,6360,3,0,5,6,1942,1950,300.0,3,4,5,5,3,5,360.0,3,159.0,316.0,835.0,4,0,498,0,1453,0.0,0.0,1,1,3,1,2,3,2,2,1942.0,3,240.0,5,5,2,0,0,35,0,148,0,0,0,0,3,2010,132000,25,125,7265,2111209,3067586677,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1494,20,114.0,10357,0,0,7,5,1990,1991,0.0,2,4,3,5,2,3,738.0,5,0.0,172.0,910.0,2,4,0,0,1442,1.0,0.0,2,0,3,1,2,7,1,5,1990.0,1,719.0,5,5,2,0,244,0,0,0,0,0,0,0,5,2007,179900,49,343,10094,2079364,2998442888,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1495,20,0.0,9819,0,0,5,5,1967,1967,31.0,3,2,5,5,3,2,450.0,5,0.0,432.0,882.0,4,4,0,0,900,0.0,0.0,1,0,3,1,3,7,0,0,1970.0,3,280.0,5,5,2,0,0,0,0,0,0,0,3,0,2,2010,122000,25,125,4500,810000,729000000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1496,20,80.0,7936,3,0,6,6,1963,1963,0.0,3,4,5,5,3,2,826.0,5,0.0,219.0,1045.0,4,4,0,0,1045,1.0,0.0,1,0,3,1,3,7,1,2,1963.0,2,264.0,5,5,2,0,0,0,0,0,0,0,0,0,4,2009,127000,36,216,6270,1092025,1141166125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1497,120,26.0,8773,1,0,6,5,2002,2002,0.0,2,4,3,5,3,3,951.0,5,0.0,536.0,1487.0,0,4,0,0,1419,1.0,0.0,2,0,2,1,2,7,0,0,2002.0,1,543.0,5,5,2,196,68,0,0,0,0,0,0,0,9,2006,190000,36,216,8514,2013561,2857243059,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1498,85,75.0,11235,3,0,5,5,1964,1980,30.0,3,4,3,5,0,2,785.0,5,0.0,635.0,1420.0,2,4,0,0,1452,1.0,0.0,1,0,2,1,3,3,1,5,1964.0,3,572.0,5,5,2,92,0,88,0,0,0,0,0,0,11,2007,158450,25,125,7260,2108304,3061257408,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1499,80,70.0,12886,0,0,5,6,1963,1999,0.0,3,4,3,5,0,1,444.0,5,0.0,76.0,520.0,0,4,0,0,1464,0.0,1.0,2,0,3,1,3,3,1,5,1997.0,2,480.0,5,5,2,302,0,0,0,100,0,0,0,0,10,2009,175000,25,125,7320,2143296,3137785344,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1500,20,42.0,14892,0,0,9,5,2006,2007,160.0,0,4,1,5,1,3,1320.0,5,0.0,426.0,1746.0,0,4,0,0,1746,1.0,0.0,2,0,3,1,0,7,2,3,2006.0,1,758.0,5,5,2,201,39,0,0,0,0,0,0,0,10,2009,377500,81,729,15714,3048516,5322708936,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1501,50,52.0,6240,3,0,5,5,1930,1950,0.0,3,4,5,5,3,4,448.0,5,0.0,480.0,928.0,4,1,608,0,1536,0.0,0.0,2,0,4,1,3,7,1,3,1930.0,3,480.0,5,5,2,0,10,0,0,0,0,0,3,0,3,2010,138400,25,125,7680,2359296,3623878656,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1502,20,78.0,11645,3,0,7,5,2005,2005,0.0,2,4,3,5,0,3,1300.0,5,0.0,434.0,1734.0,0,4,0,0,1734,1.0,0.0,2,0,3,1,2,7,0,0,2005.0,1,660.0,5,5,2,160,24,0,0,0,0,0,0,0,1,2006,260000,49,343,12138,3006756,5213714904,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1503,20,110.0,14977,0,0,8,5,2006,2007,304.0,2,4,1,5,1,3,1350.0,5,0.0,626.0,1976.0,0,4,0,0,1976,1.0,0.0,2,0,2,1,2,7,1,1,2006.0,2,908.0,5,5,2,250,63,0,0,0,0,0,0,0,7,2007,440000,64,512,15808,3904576,7715442176,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1504,20,70.0,9100,3,0,7,5,2001,2001,0.0,2,4,3,5,3,6,0.0,5,0.0,1212.0,1212.0,0,4,0,0,1212,0.0,0.0,2,0,3,1,2,7,0,0,2001.0,2,573.0,5,5,2,356,0,0,0,0,0,0,0,0,6,2009,178000,49,343,8484,1468944,1780360128,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1505,20,70.0,8400,3,0,5,5,1968,1968,168.0,3,4,5,5,0,2,1016.0,5,0.0,36.0,1052.0,2,4,0,0,1052,1.0,0.0,1,1,3,1,3,7,0,0,1968.0,2,288.0,5,5,2,356,0,0,0,0,0,0,2,0,11,2006,138500,25,125,5260,1106704,1164252608,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1506,20,70.0,7420,3,0,5,5,1962,1962,0.0,3,4,5,5,3,5,417.0,5,0.0,640.0,1057.0,4,4,0,0,1057,0.0,0.0,1,0,3,1,3,7,0,0,1977.0,1,576.0,5,5,2,0,0,0,0,0,0,0,0,0,4,2007,132000,25,125,5285,1117249,1180932193,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1507,50,75.0,9525,3,0,6,5,1953,1953,0.0,3,4,5,5,3,4,468.0,5,0.0,532.0,1000.0,4,4,541,0,1609,0.0,0.0,1,1,5,1,3,7,0,0,1953.0,3,305.0,2,5,2,0,0,0,0,0,0,0,0,0,7,2006,149900,36,216,9654,2588881,4165509529,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1508,50,0.0,7425,0,0,7,7,1945,1950,0.0,3,4,5,2,3,6,0.0,5,0.0,672.0,672.0,2,4,473,0,1668,0.0,0.0,1,1,3,1,2,7,0,0,1945.0,3,252.0,5,5,2,210,0,0,0,0,0,0,0,0,8,2008,108000,49,343,11676,2782224,4640749632,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1509,20,88.0,7990,0,0,5,6,1975,1975,0.0,3,4,3,5,3,6,0.0,5,0.0,924.0,924.0,4,4,0,0,924,0.0,0.0,1,0,3,1,3,7,0,0,1981.0,3,280.0,5,5,2,0,0,0,0,0,0,0,3,0,4,2008,110000,25,125,4620,853776,788889024,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1510,160,24.0,1300,3,0,6,6,1980,1980,0.0,3,4,3,5,3,1,285.0,5,0.0,276.0,561.0,4,4,668,0,1229,0.0,0.0,1,1,2,1,3,7,1,5,1980.0,1,462.0,5,5,2,150,0,0,0,0,0,0,1,0,5,2009,124000,36,216,7374,1510441,1856331989,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1511,45,55.0,5500,3,0,4,6,1956,1956,0.0,3,4,5,5,3,6,0.0,5,0.0,882.0,882.0,0,4,0,0,882,0.0,0.0,1,0,1,1,3,7,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,3,0,4,2007,103200,16,64,3528,777924,686128968,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1512,120,40.0,3606,3,0,7,5,2006,2007,0.0,2,4,1,3,3,3,937.0,5,0.0,415.0,1352.0,0,4,0,0,1352,1.0,0.0,2,0,2,1,2,7,1,3,2006.0,2,466.0,5,5,2,0,241,0,0,0,0,0,0,0,8,2007,194000,49,343,9464,1827904,2471326208,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1513,20,0.0,8978,0,0,5,5,1968,1968,0.0,3,4,5,5,3,6,0.0,5,0.0,948.0,948.0,4,4,0,0,948,0.0,0.0,1,0,3,1,3,7,0,0,1968.0,3,300.0,5,5,2,147,0,0,0,0,0,0,0,0,5,2007,108000,25,125,4740,898704,851971392,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1514,20,0.0,9079,0,0,5,5,1961,1961,0.0,3,4,5,5,3,2,864.0,5,0.0,0.0,864.0,4,4,0,0,864,0.0,0.0,1,0,2,1,3,7,0,0,1961.0,3,440.0,5,5,2,158,0,0,0,0,0,0,0,0,7,2009,122000,25,125,4320,746496,644972544,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1515,150,0.0,1700,3,0,7,5,1980,1981,0.0,2,4,3,5,2,3,397.0,5,0.0,33.0,430.0,4,4,680,140,1700,1.0,0.0,2,1,2,1,2,7,0,0,1980.0,1,450.0,3,5,2,188,36,0,0,200,0,0,0,0,4,2006,148400,49,343,11900,2890000,4913000000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1516,20,68.0,9571,3,0,5,3,1958,1958,0.0,3,1,5,2,3,6,0.0,5,0.0,1276.0,1276.0,4,0,0,0,1276,0.0,0.0,1,0,3,1,3,4,0,0,1958.0,3,350.0,5,5,2,0,0,0,0,0,0,0,0,0,6,2009,60000,25,125,6380,1628176,2077552576,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1517,20,80.0,9938,3,0,7,5,1994,1994,251.0,2,4,3,5,3,3,1271.0,5,0.0,331.0,1602.0,0,4,0,0,1626,1.0,0.0,2,1,3,1,2,7,1,5,1994.0,2,534.0,5,5,2,424,40,0,0,0,0,0,0,0,4,2008,226500,49,343,11382,2643876,4298942376,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1518,20,50.0,9000,3,0,2,3,1949,1950,0.0,3,4,5,5,0,2,50.0,5,0.0,430.0,480.0,4,0,0,0,480,1.0,0.0,0,0,1,1,3,7,0,0,1958.0,3,308.0,5,5,2,0,0,0,0,0,0,0,0,0,10,2006,35311,4,8,960,230400,110592000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1519,90,38.0,7840,0,0,6,5,1975,1975,355.0,3,4,3,5,1,3,976.0,5,0.0,0.0,976.0,4,4,0,0,1012,0.0,2.0,2,0,4,0,3,7,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,10,2006,127500,36,216,6072,1024144,1036433728,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1520,20,74.0,12395,3,0,5,6,1984,1984,0.0,3,4,5,5,3,1,647.0,5,0.0,217.0,864.0,4,4,0,0,889,0.0,0.0,1,0,3,1,3,7,0,0,1984.0,3,484.0,5,5,2,0,0,0,0,0,0,0,0,0,4,2008,137500,25,125,4445,790321,702595369,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1521,80,0.0,9638,0,0,6,6,1977,1977,0.0,3,4,5,5,0,1,368.0,4,120.0,541.0,1029.0,4,4,0,0,1117,1.0,0.0,1,0,3,1,3,7,1,2,1977.0,2,542.0,5,5,2,292,0,0,0,0,0,0,0,0,11,2008,147000,36,216,6702,1247689,1393668613,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1522,60,108.0,13418,3,0,8,5,2004,2005,132.0,2,4,1,5,0,6,0.0,5,0.0,1117.0,1117.0,0,4,1320,0,2452,0.0,0.0,3,1,4,1,2,7,1,3,2004.0,1,691.0,5,5,2,113,32,0,0,0,0,0,0,0,9,2006,309000,64,512,19616,6012304,14742169408,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1523,20,0.0,17597,3,0,7,9,1971,2009,0.0,2,2,3,5,3,3,803.0,0,419.0,581.0,1803.0,4,4,0,0,2365,1.0,0.0,2,0,3,1,0,2,2,3,1971.0,1,551.0,5,5,2,200,144,0,0,0,0,0,1,0,7,2009,315000,49,343,16555,5593225,13227977125,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1524,20,72.0,8872,3,0,5,8,1965,2008,300.0,3,4,5,5,3,1,595.0,5,0.0,317.0,912.0,0,4,0,0,912,1.0,0.0,1,0,2,1,2,7,0,0,1992.0,3,576.0,5,5,2,0,240,0,0,0,0,0,0,0,12,2008,147000,25,125,4560,831744,758550528,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1525,120,53.0,3982,3,0,8,5,2006,2006,0.0,2,4,3,3,0,3,1154.0,5,0.0,366.0,1520.0,0,4,0,0,1567,1.0,0.0,2,0,1,1,0,7,1,3,2006.0,1,648.0,5,5,2,312,0,0,0,0,0,0,0,0,10,2006,264561,64,512,12536,2455489,3847751263,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1526,80,60.0,7134,3,1,5,5,1955,1955,0.0,3,4,5,5,3,1,384.0,5,0.0,0.0,384.0,4,4,0,0,1360,0.0,0.0,1,0,3,1,3,2,1,5,1962.0,3,572.0,5,5,2,0,50,0,0,0,0,0,3,0,2,2007,130000,25,125,6800,1849600,2515456000,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
