,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1658,70,rl,66.0,6858,pave,None,reg,bnk,allpub,corner,gtl,swisu,norm,norm,1fam,2story,6,4,1915,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,806.0,806.0,gasa,ta,n,fusef,841,806,0,1647,1.0,0.0,1,1,4,1,fa,6,typ,0,None,detchd,1920.0,unf,1.0,216.0,ta,ta,y,0,66,136,0,0,0,None,None,None,0,5,2010,wd ,128000
1659,20,rl,75.0,8100,pave,None,reg,lvl,allpub,inside,gtl,sawyer,feedr,norm,1fam,1story,5,8,1961,2007,gable,compshg,wd sdng,wd sdng,none,0.0,ta,gd,cblock,ta,ta,no,alq,764.0,unf,0.0,100.0,864.0,gasa,ex,y,sbrkr,864,0,0,864,1.0,0.0,1,0,3,1,gd,5,typ,1,ta,detchd,1962.0,unf,1.0,420.0,ta,ta,y,132,0,0,0,0,0,None,None,None,0,7,2008,wd ,135000
1660,20,rl,0.0,9216,pave,None,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,6,1975,1975,gable,compshg,hdboard,hdboard,brkface,176.0,ta,ta,cblock,ta,ta,av,alq,294.0,unf,0.0,782.0,1076.0,gasa,ta,y,sbrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,ta,5,typ,1,fa,detchd,1985.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,None,mnprv,None,0,9,2008,wd ,143195
1661,40,rm,50.0,9100,pave,None,reg,lvl,allpub,inside,gtl,brkside,rran,feedr,1fam,1story,5,6,1930,1960,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,742.0,742.0,gasa,ta,y,fusea,779,0,156,935,0.0,0.0,1,0,2,1,ta,4,typ,0,None,detchd,1988.0,unf,1.0,308.0,ta,ta,p,0,0,0,0,0,0,None,None,shed,600,8,2008,wd ,79500
1662,60,rl,67.0,12774,pave,None,reg,lvl,allpub,fr2,gtl,sawyerw,norm,norm,1fam,2story,7,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,95.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,835.0,835.0,gasa,ex,y,sbrkr,835,828,0,1663,0.0,0.0,2,1,3,1,gd,8,typ,0,None,attchd,2003.0,rfn,2.0,478.0,ta,ta,y,168,68,0,0,0,0,None,None,None,0,7,2008,wd ,192500
1663,50,rm,50.0,6000,pave,None,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,7,1950,1970,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ex,cblock,ta,ta,no,blq,384.0,unf,0.0,384.0,768.0,gasa,ta,y,fusea,768,560,0,1328,0.0,0.0,1,1,3,1,ta,6,typ,0,None,detchd,1950.0,unf,1.0,308.0,ta,ta,y,0,12,0,0,0,0,None,mnprv,None,0,3,2009,wd ,129500
1664,60,rl,0.0,10364,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,1995,1996,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,806.0,806.0,gasa,gd,y,sbrkr,806,766,0,1572,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1995.0,fin,2.0,373.0,ta,ta,y,0,40,0,0,0,0,None,None,None,0,5,2007,wd ,168000
1665,50,rm,50.0,6000,pave,None,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,5,1939,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,lwq,264.0,unf,0.0,475.0,739.0,gasa,ex,y,sbrkr,874,468,0,1342,0.0,0.0,2,0,2,2,ta,7,typ,1,gd,detchd,1939.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,4,2008,wd ,105000
1666,20,rl,0.0,10530,pave,None,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,5,1971,1971,hip,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,282.0,lwq,35.0,664.0,981.0,gasa,ta,y,sbrkr,981,0,0,981,1.0,0.0,1,1,3,1,ta,5,typ,0,None,detchd,1979.0,unf,2.0,576.0,ta,ta,y,0,312,40,0,0,0,None,None,None,0,3,2007,wd ,143250
1667,20,rl,75.0,9525,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,6,1995,2006,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1099.0,1099.0,gasa,ex,y,sbrkr,1099,0,0,1099,0.0,0.0,1,1,3,1,gd,6,typ,0,None,attchd,1999.0,unf,1.0,352.0,ta,ta,y,278,0,0,0,0,0,None,None,None,0,6,2008,wd ,144000
1668,60,rl,0.0,8880,pave,None,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,7,5,1994,2002,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,695.0,unf,0.0,253.0,948.0,gasa,ex,y,sbrkr,1222,888,0,2110,1.0,0.0,2,1,3,1,gd,8,typ,2,fa,attchd,1994.0,rfn,2.0,463.0,ta,ta,y,0,130,0,0,0,0,None,None,None,0,5,2010,wd ,205000
1669,85,rl,82.0,8410,pave,None,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,sfoyer,6,6,1974,1974,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,av,alq,924.0,unf,0.0,46.0,970.0,gasa,ta,y,sbrkr,1026,0,0,1026,1.0,0.0,1,0,2,1,ta,5,typ,1,po,attchd,1974.0,unf,2.0,528.0,ta,ta,y,193,0,0,0,0,0,None,None,None,0,4,2007,wd ,143000
1670,120,fv,42.0,4385,pave,None,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,1story,9,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,ex,ta,av,glq,964.0,unf,0.0,455.0,1419.0,gasa,ex,y,sbrkr,1419,0,0,1419,1.0,0.0,1,1,2,1,ex,5,typ,1,ta,attchd,2001.0,fin,2.0,588.0,ta,ta,y,155,58,0,0,0,0,None,None,None,0,9,2008,wd ,290000
1671,20,rl,100.0,12919,pave,None,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,9,5,2009,2010,hip,compshg,vinylsd,vinylsd,stone,760.0,ex,ta,pconc,ex,ta,gd,glq,2188.0,unf,0.0,142.0,2330.0,gasa,ex,y,sbrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,ex,11,typ,2,gd,attchd,2009.0,fin,3.0,820.0,ta,ta,y,0,67,0,0,0,0,None,None,None,0,3,2010,new,611657
1672,20,rl,82.0,12464,pave,None,ir2,low,allpub,corner,mod,collgcr,norm,norm,1fam,1story,5,5,1996,1996,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,pconc,gd,ta,no,glq,732.0,unf,0.0,308.0,1040.0,gasa,gd,y,sbrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,gd,6,typ,0,None,detchd,2000.0,unf,2.0,576.0,ta,ta,y,168,0,0,0,0,0,None,gdprv,None,0,11,2009,wd ,152000
1673,120,rl,43.0,5005,pave,None,ir1,hls,allpub,inside,gtl,stonebr,norm,norm,twnhse,1story,8,5,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,gd,ta,pconc,gd,ta,no,alq,263.0,unf,0.0,1017.0,1280.0,gasa,ex,y,sbrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,1992.0,rfn,2.0,506.0,ta,ta,y,0,82,0,0,144,0,None,None,None,0,1,2010,wd ,191500
1674,60,rl,76.0,9591,pave,None,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,344.0,gd,ta,pconc,ex,ta,av,unf,0.0,unf,0.0,1143.0,1143.0,gasa,ex,y,sbrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,gd,9,typ,1,gd,builtin,2004.0,rfn,3.0,852.0,ta,ta,y,192,151,0,0,0,0,None,None,None,0,10,2007,wd ,317000
1675,50,rl,70.0,6960,pave,None,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1.5fin,7,8,1940,1998,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,alq,258.0,unf,0.0,422.0,680.0,gasa,ex,y,fusea,798,504,0,1302,0.0,0.0,1,1,2,1,gd,6,typ,2,gd,attchd,1940.0,unf,1.0,224.0,ta,ta,y,0,0,0,0,126,0,None,mnprv,None,0,7,2007,wd ,165250
1676,20,rl,75.0,9825,pave,None,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,5,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,rec,609.0,unf,0.0,483.0,1092.0,gasa,ta,y,sbrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,ta,6,typ,0,None,attchd,1966.0,unf,1.0,264.0,ta,ta,y,259,0,0,0,161,0,None,mnprv,None,0,4,2008,cod,123000
1677,20,rl,88.0,14175,pave,None,reg,lvl,allpub,inside,gtl,sawyer,posa,norm,1fam,1story,6,8,1956,1956,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,gd,gd,glq,776.0,unf,0.0,212.0,988.0,gasa,ta,y,fusea,1188,0,0,1188,1.0,0.0,1,0,1,1,ta,4,typ,1,ta,attchd,1956.0,unf,2.0,621.0,ta,ta,y,102,89,231,0,0,0,None,None,None,0,6,2008,wd ,185000
1678,20,rl,74.0,7400,pave,None,reg,lvl,allpub,corner,gtl,names,artery,norm,1fam,1story,7,6,1962,1962,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,lwq,809.0,unf,0.0,236.0,1045.0,gasa,gd,y,sbrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,ta,6,typ,0,None,detchd,1962.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,3,2006,wd ,120000
1679,20,rl,88.0,10738,pave,None,ir1,lvl,allpub,corner,gtl,nwames,norm,norm,1fam,1story,6,7,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,alq,792.0,unf,0.0,301.0,1093.0,gasa,gd,y,sbrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,ta,6,typ,1,fa,attchd,1966.0,rfn,2.0,484.0,ta,ta,y,224,0,0,0,0,0,None,mnprv,shed,400,11,2007,wd ,158500
1680,60,rl,65.0,8366,pave,None,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,798.0,798.0,gasa,ex,y,sbrkr,798,842,0,1640,0.0,0.0,2,1,3,1,gd,6,typ,0,None,attchd,2004.0,rfn,2.0,520.0,ta,ta,y,138,45,0,0,0,0,None,None,None,0,12,2008,wd ,173000
1681,90,rl,70.0,9842,pave,None,reg,lvl,allpub,fr2,gtl,names,norm,norm,duplex,1story,4,5,1962,1962,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,slab,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,ta,y,sbrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,ta,6,typ,0,None,carport,1962.0,unf,2.0,462.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,3,2007,wd ,101800
1682,70,rl,60.0,7200,pave,None,reg,lvl,allpub,inside,gtl,swisu,feedr,norm,1fam,2story,7,9,1936,2007,gable,compshg,wd sdng,wd sdng,none,0.0,gd,gd,pconc,gd,gd,no,alq,350.0,blq,210.0,0.0,560.0,gasa,ex,y,sbrkr,575,560,0,1135,1.0,0.0,1,0,3,1,gd,6,typ,0,None,detchd,1971.0,rfn,2.0,576.0,ta,ta,y,256,0,0,0,0,0,None,mnprv,None,0,4,2009,wd ,155000
1683,30,rl,60.0,10230,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5,7,1925,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,1054.0,1054.0,gasa,ex,y,sbrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,ex,6,typ,0,None,detchd,1987.0,unf,1.0,264.0,ta,ta,n,0,0,0,0,112,0,None,gdwo,None,0,12,2009,wd ,125000
1684,20,rm,52.0,8626,pave,None,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,6,1956,1956,gable,compshg,metalsd,metalsd,none,1.0,ta,ta,cblock,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,gd,y,sbrkr,968,0,0,968,0.0,0.0,1,0,2,1,ta,5,typ,0,None,attchd,1956.0,unf,1.0,331.0,fa,ta,y,0,0,0,0,0,0,None,None,None,0,5,2007,wd ,104500
1685,60,rl,74.0,8834,pave,None,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2004,2005,hip,compshg,vinylsd,vinylsd,stone,216.0,gd,ta,pconc,ex,ta,no,glq,1170.0,unf,0.0,292.0,1462.0,gasa,ex,y,sbrkr,1462,762,0,2224,1.0,0.0,2,1,4,1,ex,10,typ,1,gd,attchd,2004.0,fin,3.0,738.0,ta,ta,y,184,0,0,0,0,0,None,None,None,0,6,2009,wd ,350000
1686,90,rl,60.0,8544,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,duplex,1story,3,4,1950,1950,gable,compshg,stucco,stone,none,0.0,ta,ta,cblock,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,gd,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,None,detchd,1949.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,7,2006,wd ,93500
1687,60,rl,68.0,9179,pave,None,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,158.0,gd,ta,pconc,gd,ta,no,glq,633.0,unf,0.0,240.0,873.0,gasa,ex,y,sbrkr,882,908,0,1790,1.0,0.0,2,1,3,1,gd,7,typ,0,None,attchd,1999.0,rfn,2.0,588.0,ta,ta,y,0,88,0,0,0,0,None,None,None,0,6,2008,wd ,193000
1688,70,rl,79.0,11526,pave,None,ir1,bnk,allpub,inside,mod,crawfor,norm,norm,1fam,2.5fin,6,7,1922,1994,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ex,ta,no,unf,0.0,unf,0.0,588.0,588.0,gasa,fa,y,sbrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,ta,11,min1,1,gd,detchd,1993.0,fin,2.0,672.0,ta,ta,y,431,0,0,0,0,0,None,None,None,0,9,2008,wd ,191000
1689,30,rm,70.0,5684,pave,None,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,6,8,1930,2005,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,813.0,813.0,gasa,ex,y,fusea,813,0,0,813,0.0,0.0,1,0,2,1,gd,5,typ,0,None,detchd,1932.0,unf,1.0,270.0,fa,fa,n,0,113,0,0,0,0,None,None,None,0,6,2006,wd ,110000
1690,60,rl,0.0,11885,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,8,5,2001,2001,gable,compshg,vinylsd,vinylsd,brkface,108.0,gd,ta,pconc,gd,ta,av,glq,990.0,unf,0.0,309.0,1299.0,gasa,ex,y,sbrkr,1299,573,0,1872,1.0,0.0,2,1,3,1,ex,7,typ,1,ta,builtin,2001.0,rfn,2.0,531.0,ta,ta,y,160,122,0,0,0,0,None,None,None,0,11,2009,wd ,261500
1691,20,rl,80.0,9600,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1956,1956,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,504.0,unf,0.0,546.0,1050.0,gasa,gd,y,sbrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,ta,5,typ,0,None,attchd,1956.0,unf,1.0,338.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,6,2009,wd ,128900
1692,60,rl,114.0,17242,pave,None,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,9,5,1993,1994,hip,compshg,metalsd,metalsd,brkface,738.0,gd,gd,pconc,ex,ta,gd,rec,292.0,glq,1393.0,48.0,1733.0,gasa,ex,y,sbrkr,1933,1567,0,3500,1.0,0.0,3,1,4,1,ex,11,typ,1,ta,attchd,1993.0,rfn,3.0,959.0,ta,ta,y,870,86,0,0,210,0,None,None,None,0,5,2006,wd ,584500
1693,20,rl,75.0,10215,pave,None,reg,bnk,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,5,1954,1954,hip,compshg,wd sdng,wd sdng,brkface,132.0,ta,ta,pconc,ta,ta,no,alq,492.0,unf,0.0,372.0,864.0,gasa,ex,y,sbrkr,948,0,0,948,0.0,0.0,1,0,3,1,ta,5,typ,0,None,attchd,1954.0,unf,1.0,248.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,2,2007,wd ,111000
1694,50,rl,60.0,8550,pave,None,reg,lvl,allpub,inside,gtl,brkside,rran,norm,1fam,1.5fin,5,5,1926,1950,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,fa,ta,no,unf,0.0,unf,0.0,750.0,750.0,gasa,ta,y,sbrkr,960,356,0,1316,0.0,0.0,1,0,4,1,ta,7,typ,0,None,detchd,1965.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,10,2007,conlw,90000
1695,60,rl,0.0,18450,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,2story,6,5,1965,1979,flat,tar&grv,plywood,plywood,brkcmn,113.0,ta,gd,cblock,gd,ta,no,lwq,187.0,rec,723.0,111.0,1021.0,gasa,ta,y,sbrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,ta,7,sev,1,po,carport,1965.0,unf,2.0,596.0,ta,ta,y,0,265,0,0,0,0,None,None,None,0,8,2007,wd ,129000
1696,20,rl,0.0,14778,pave,None,ir1,low,allpub,culdsac,gtl,crawfor,posn,norm,1fam,1story,6,7,1954,2006,hip,compshg,hdboard,hdboard,brkface,72.0,gd,ta,cblock,ta,ta,no,blq,728.0,unf,0.0,568.0,1296.0,gasa,ex,y,sbrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,gd,7,typ,1,gd,detchd,1993.0,unf,2.0,924.0,ta,ta,y,108,0,0,216,0,0,None,None,None,0,11,2008,wd ,224000
1697,160,fv,30.0,3180,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,6,5,2005,2005,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,390.0,unf,0.0,210.0,600.0,gasa,ex,y,sbrkr,600,600,0,1200,1.0,0.0,2,1,2,1,gd,5,typ,0,None,detchd,2005.0,rfn,2.0,480.0,ta,ta,y,0,166,0,0,0,0,None,None,None,0,5,2008,wd ,165000
1698,70,rm,52.0,3068,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,6,8,1920,1993,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,662.0,662.0,gasa,ex,y,sbrkr,662,662,0,1324,0.0,1.0,1,0,3,1,ta,6,typ,0,None,detchd,1920.0,unf,1.0,180.0,ta,ta,y,0,0,112,0,0,0,None,gdprv,None,0,2,2010,wd ,122000
1699,20,rl,68.0,8298,pave,None,ir1,hls,allpub,inside,gtl,timber,norm,norm,1fam,1story,8,5,2006,2007,hip,compshg,vinylsd,vinylsd,None,0.0,gd,ta,pconc,gd,ta,av,glq,583.0,unf,0.0,963.0,1546.0,gasa,ex,y,sbrkr,1564,0,0,1564,0.0,0.0,2,0,2,1,ex,6,typ,1,gd,attchd,2007.0,rfn,2.0,502.0,ta,ta,y,132,0,0,0,0,0,None,None,None,0,9,2007,new,267300
1700,60,rl,104.0,13518,pave,None,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2008,2009,hip,compshg,vinylsd,vinylsd,stone,860.0,ex,ta,pconc,ex,ta,no,unf,0.0,unf,0.0,1926.0,1926.0,gasa,ex,y,sbrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,ex,11,typ,2,gd,builtin,2009.0,fin,3.0,820.0,ta,ta,y,144,78,0,0,0,0,None,None,None,0,7,2009,new,485000
1701,50,rm,90.0,33120,pave,None,ir3,lvl,allpub,inside,gtl,oldtown,rran,feedr,1fam,1.5fin,6,5,1962,1962,gable,compshg,brkface,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1595.0,1595.0,gasa,ta,y,sbrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,ta,8,typ,1,gd,detchd,1962.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,10,2006,wd ,220000
1702,60,rl,0.0,13142,pave,None,ir1,lvl,allpub,corner,gtl,collgcr,posn,norm,1fam,2story,6,5,1997,1997,gable,compshg,vinylsd,vinylsd,brkface,128.0,ta,ta,pconc,gd,ta,no,glq,688.0,unf,0.0,176.0,864.0,gasa,ex,y,sbrkr,872,899,0,1771,1.0,0.0,2,1,3,1,gd,6,typ,0,None,attchd,1997.0,rfn,2.0,600.0,ta,ta,y,0,96,0,0,0,0,None,None,None,0,7,2008,wd ,215700
1703,20,rl,107.0,11362,pave,None,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,8,5,2004,2005,gable,compshg,metalsd,metalsd,stone,42.0,gd,ta,pconc,ex,ta,mn,glq,1039.0,unf,0.0,797.0,1836.0,gasa,ex,y,sbrkr,1836,0,0,1836,1.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2004.0,fin,3.0,862.0,ta,ta,y,125,185,0,0,0,0,None,None,None,0,3,2009,wd ,280000
1704,20,rl,92.0,10845,pave,None,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,1fam,1story,8,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,504.0,gd,ta,pconc,gd,ta,mn,glq,1149.0,unf,0.0,454.0,1603.0,gasa,ex,y,sbrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,gd,7,typ,1,ta,attchd,2003.0,fin,3.0,732.0,ta,ta,y,216,28,0,0,0,0,None,None,None,0,6,2008,wd ,284000
1705,180,rm,21.0,1936,pave,None,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,sfoyer,4,6,1970,1970,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,gd,ta,av,blq,131.0,glq,499.0,0.0,630.0,gasa,gd,y,sbrkr,630,0,0,630,1.0,0.0,1,0,1,1,ta,3,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,0,0,0,0,0,0,None,mnprv,None,0,12,2007,wd ,84500
1706,20,rl,80.0,9760,pave,None,reg,lvl,allpub,inside,mod,names,norm,norm,1fam,1story,6,7,1963,1984,hip,compshg,wd sdng,wd sdng,brkface,218.0,ta,ta,cblock,ta,ta,gd,blq,717.0,lwq,263.0,415.0,1395.0,gasa,ta,y,sbrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,ta,7,min1,1,ta,attchd,1963.0,rfn,2.0,440.0,ta,ta,y,657,0,113,0,240,0,None,None,None,0,5,2010,wd ,192000
1707,70,rm,66.0,3960,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,7,8,1930,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,502.0,502.0,gasa,ta,n,sbrkr,502,502,0,1004,0.0,0.0,1,0,2,1,gd,5,typ,1,po,detchd,1930.0,unf,1.0,200.0,fa,ta,n,280,0,68,0,0,0,None,mnprv,None,0,7,2006,wd ,105000
1708,20,rl,70.0,9100,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2004,2005,hip,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1836.0,1860.0,gasa,ex,y,sbrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,gd,8,typ,1,gd,attchd,2004.0,fin,2.0,484.0,ta,ta,y,120,33,0,0,0,0,None,None,None,0,10,2006,wd ,216837
1709,20,rl,80.0,9600,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1960,1960,gable,compshg,metalsd,metalsd,brkface,203.0,fa,fa,cblock,ta,ta,no,rec,658.0,unf,0.0,638.0,1296.0,gasa,ta,y,sbrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,gd,6,typ,0,None,attchd,1960.0,rfn,2.0,450.0,ta,ta,y,0,22,0,0,0,0,None,mnprv,None,0,2,2008,wd ,141500
1710,20,rl,57.0,9764,pave,None,ir1,lvl,allpub,fr2,gtl,sawyer,feedr,norm,1fam,1story,5,7,1967,2003,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,702.0,unf,0.0,192.0,894.0,gasa,ex,y,sbrkr,894,0,0,894,1.0,0.0,1,0,3,1,gd,5,typ,0,None,attchd,1967.0,rfn,2.0,450.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,5,2008,wd ,130000
1711,20,rl,60.0,8430,pave,None,reg,hls,allpub,inside,mod,collgcr,norm,norm,1fam,1story,5,5,1978,1978,gable,compshg,hdboard,hdboard,brkface,136.0,ta,ta,cblock,gd,ta,no,rec,616.0,unf,0.0,424.0,1040.0,gasa,ta,y,sbrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,ta,5,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,0,0,0,0,0,0,None,None,None,0,8,2009,wd ,124000
